"address","lat","long"
"Natl Inst Tech Teachers Training & Res, Chandigarh 160019, India",30.7303302,76.8000091
"Natl Inst Technol Hamirpur, Dept Architecture, Hamirpur 177005, HP, India",31.7096132,76.5199195
"Natl Inst Technol Hamirpur, Dept Civil Engn, Hamirpur 177005, HP, India",31.7096132,76.5199195
"Natl Inst Technol Karnataka Surathkal, Sch Management, Mangalore 575025, Karnataka, India",13.0270159,74.7892951
"Natl Inst Technol Raipur, Dept Civil Engn, Raipur, Madhya Pradesh, India",23.4298973,77.4149715
"Natl Inst Technol Warangal, Warangal, Andhra Pradesh, India",17.9689008,79.5940544
"Natl Inst Technol, Calicut 673601, Kerala, India",11.3097769,75.9347113
"Natl Inst Technol, Dept Appl Geol, Raipur, CG, India",21.2513844,81.6296413
"Natl Inst Technol, Raipur 492013, Madhya Pradesh, India",21.2127961,81.6089873
"Natl Inst Virol, ICMR, Kerala Unit, Alappuzha, India",9.4126239,76.4100267
"Natl Inst Virol, ICMR, Sus Rd, Pune 411021, Maharashtra, India",18.543185,73.7887827
"Natl Remote Sensing Agcy, Dept Space Govt India, Atmospher Sci & Oceanog Grp, Atmospher Sci Sect, Hyderabad 500625, Andhra Pradesh, India",16.4795969,79.8923979
"Natl Remote Sensing Agcy, Dept Space, Govt India, Atmospher Sci Sect, Hyderabad 500037, Andhra Pradesh, India",15.9128998,79.7399875
"Natl Remote Sensing Agcy, Dept Space, IGBP Stn, Hyderabad 500037, Andhra Pradesh, India",15.9128998,79.7399875
"Natl Remote Sensing Ctr, Forestry & Ecol Div, Hyderabad 500625, Andhra Pradesh, India",15.9128998,79.7399875
"Natl Remote Sensing Ctr, Hyderabad 500037, Andhra Pradesh, India",15.9128998,79.7399875
"Natl Remote Sensing Ctr, Hyderabad, Andhra Pradesh, India",17.4249895,78.4259878
"Natl Remote Sensing Ctr, Land Resources Use & Monitoring Grp, Hyderabad 500037, Andhra Pradesh, India",15.9128998,79.7399875
"Natl Remote Sensing Ctr, Remote Sensing Area, Forestry & Ecol Grp, Hyderabad, Andhra Pradesh, India",17.385044,78.486671
"Natl Remote Sensing Ctr, Soils & Land Resources Assessment Div, Hyderabad 500037, Andhra Pradesh, India",15.9128998,79.7399875
"Natl Remote Sensing Ctr, Watershed Monitoring & Rural Dev Div, Hyderabad 500037, Andhra Pradesh, India",15.9128998,79.7399875
"Natl Res Ctr Agroforestry NRCAF, Gwalior Rd, Jhansi 284003, Uttar Pradesh, India",25.4512035,78.5893257
"Natl Res Ctr Agroforestry NRCAF, Jhansi 284003, Uttar Pradesh, India",25.4954651,78.5561085
"Natl Res Ctr Agroforestry, Jhansi 284003, Uttar Pradesh, India",25.5040404,78.5430535
"Natl Res Ctr Agroforestry, Near Pahuj Dam,Gwalior Rd, Jhansi 284003, Uttar Pradesh, India",25.5101353,78.5410563
"Natl Res Ctr Equines, Hisar 125001, Haryana, India",29.1410085,75.743076
"Natl Tiger Conservat Author, New Delhi 110011, India",28.604077,77.2116108
"Natl Univ Ireland Galway, Dept Biochem, Mol Glycobiotechnol Grp, Galway, Ireland",53.274001,-9.0512662
"Natl Univ Singapore, Dept Biol Sci, 14 Sci Dr 4, Singapore 117543, Singapore",1.296119,103.778134
"Natl Univ Singapore, Dept Biol Sci, Singapore 117543, Singapore",1.2955575,103.780449
"Nature Conservancy, 1815 N Lynn St, Arlington, VA 22203 USA",38.8967169,-77.0705062
"Navdanya, Dehra Dun, Uttarakhand, India",30.3321761,78.0489639
"Navsari Agr Univ, Coll Forestry, Navsari 396450, India",20.9229886,72.9081745
"NE Hill Univ, Ctr Ecodev, Shillong 793014, Meghalaya, India",25.6131418,91.8981471
"NE Hill Univ, Dept Environm Studies, Shillong, Meghalaya, India",25.6131418,91.8981471
"NE Hill Univ, Pachhunga Univ Coll, Dept Bot, Aizawl 796005, India",23.7232572,92.7272181
"NE Hill Univ, Sch Life Sci, Ctr Adv Studies Bot, Shillong 793022, Meghalaya, India",25.6116774,91.8992403
"NE HILL UNIV, SCH LIFE SCI, DEPT BOT, SHILLONG 793022, MEGHALAYA, INDIA",25.6116774,91.8992403
"NE Hill Univ, Sch Technol, Dept Basic Sci & Social Sci, Shillong 793022, Meghalaya, India",25.6384419,91.9196949
"NE Inst Sci & Technol, Med Aromat & Econ Plants Div, Plant Genom Lab, Jorhat 785006, Assam, India",26.7241939,94.1616143
"NEIST, Paper & Pulp Div, Jorhat, Assam, India",26.7377826,94.1569527
"NERIST, Dept Forestry, Nirjuli 791109, Arunachal Prade, India",27.1262059,93.7390674
"Network Conserving Cent India, Ranchi, Bihar, India",25.9644427,85.2722472
"New York Bot Garden, Inst Systemat Bot, Bronx, NY 10458 USA",40.866555,-73.883109
"NG Acharya & DK Marathe Coll, Bombay 400071, Maharashtra, India",19.058532,72.907973
"NIAH, Tu Liem, Ha Noi, Vietnam",21.0695076,105.8378366
"NIH, US Natl Lib Med, Bethesda, MD 20894 USA",38.9845797,-77.0960388
"NIMR Field Unit Ranchi, Jharkhand, India",23.3440997,85.309562
"NIMR, Sector 8, New Delhi 110077, India",28.5774264,77.0761819
"Nirmalagiri Coll, Dept Zool, Kannur, India",11.8566253,75.5698513
"NIT, Dept Biotechnol, Yupia 791112, Arunachal Prade, India",27.1465064,93.7193936
"No Arizona Univ, Coll Engn Forestry & Nat Sci, Sch Forestry, Flagstaff, AZ 86011 USA",35.1905403,-111.653403
"Nord Sch Publ Hlth, Gothenburg, Sweden",57.70887,11.97456
"North Eastern Hill Univ, Ctr Adv Studies Bot, Shillong 793022, Meghalaya, India",25.6120984,91.8977131
"North Eastern Hill Univ, Dept Basic Sci & Social Sci, Sch Technol, Shillong 793022, Meghalaya, India",25.6091604,91.8971103
"North Eastern Hill Univ, Dept Basic Sci & Social Sci, Shillong 793022, Meghalaya, India",25.6091604,91.8971103
"North Eastern Hill Univ, Dept Environm Studies, Sch Human & Environm Sci, Shillong, Meghalaya, India",25.6131418,91.8981471
"North Eastern Hill Univ, Dept Environm Studies, Shillong 793022, Meghalaya, India",25.6120984,91.8977131
"North Eastern Hill Univ, Dept Forestry, Tura Campus, Chasingre 794002, India",25.5650824,90.2355412
"North Eastern Reg Inst Sci & Technol Deemed Univ, Dept Agr Engn, Nirjuli, Arunachal Prade, India",27.1178324,93.7485874
"North Eastern Reg Inst Sci & Technol Deemed Univ, Dept Elect & Commun Engn, Nirjuli, Arunachal Prade, India",27.1178324,93.7485874
"North Eastern Reg Inst Sci & Technol Deemed Univ, Dept Forestry, Nirjuli 791109, Arunachal Prade, India",27.1178324,93.7485874
"North Eastern Reg Inst Sci & Technol, Dept Forestry, Itanagar, India",27.0843682,93.6053163
"North Eastern Reg Inst Sci & Technol, Dept Forestry, Restorat Ecol Lab, Nirjuli 791109, Arunachal Prade, India",27.1178324,93.7485874
"Novel Res Acad, 194 Thiruvalluvar Salai, Kuyavarpalayam 605013, Puducherry, India",11.9359858,79.815845
"NRSC, Reg Remote Sensing Ctr South, 1 Site Campus, Bangalore, India",12.9715987,77.5945627
"NSR Nagar Patamata, 504 Saikrishna Towers, Vijayawada 520008, Andhra Pradesh, India",16.4980477,80.6624365
"Odisha Forestry Sect Dev Soc OFSDS, SFTRI Campus,Seminar Block, Bhubaneswar 751029, India",20.2960587,85.8245398
"Odisha Space Applicat Ctr, Bhubaneswar, Odisha, India",20.30751,85.8112209
"Off Chief Conservator Forest MIS & E Governance, Darjeeling, W Bengal, India",27.0410218,88.2662745
"Ohio State Univ, Ohio Agr Res & Dev Ctr, Columbus, OH 43210 USA",40.0066723,-83.0304546
"OP Jindal Global Univ, Sonipat 131001, Haryana, India",28.9264157,77.0565769
"Open Univ, Dept Geog, Walton Hall, Milton Keynes MK7 6AA, Bucks, England",52.0249295,-0.7081895
"Open Univ, Open Space Res Ctr, Walton Hall, Milton Keynes MK7 6AA, Bucks, England",52.0249295,-0.7081895
"Oran Univ, Biol Dept, Oran, Algeria",35.6373208,-0.6150587
"Osmania Univ, Dept Bot, Hyderabad 500007, Andhra Pradesh, India",15.9128998,79.7399875
"Osmania Univ, Dept Environm Sci, Hyderabad, Andhra Pradesh, India",17.4180039,78.5273363
"Osmania Univ, Greater Hyderabad 500007, Andhra Pradesh, India",17.4176446,78.5431066
"Panjab Univ, Dept Anthropol, Chandigarh 160014, India",30.7582935,76.7642204
"Panjab Univ, Dept Bot, Chandigarh 160014, India",30.7582935,76.7642204
"Panjab Univ, Dept Environm Studies, Chandigarh 160014, India",30.7622773,76.7679008
"Panjab Univ, Dept Zool, Chandigarh 160014, Chandigarh, India",30.7582935,76.7642204
"Panjab Univ, UIET, Sect 25, Chandigarh, India",30.7480771,76.7571153
"Peking Univ, HSBC Business Sch, Guangdong 518055, Peoples R China",23.1317099,113.26627
"Periyar Univ, Dept Geol, Salem 636011, India",11.7201211,78.0791873
"Phys Res Lab, Geosci Div, Ahmadabad 380009, Gujarat, India",23.0314594,72.5641077
"Phys Res Lab, Planetary & Geosci Div, Ahmadabad 380009, Gujarat, India",23.0362279,72.5625132
"PLANEX, Phys Res Lab, Thaltej Campus, Ahmadabad 380059, Gujarat, India",23.0443388,72.4946969
"Plot 1244 Ibex Hill, Lusaka, Zambia",-15.4190549,28.3637264
"Polish Acad Sci, Dept Geoenvironm Res, Inst Geog & Spatial Org, Jana 22, PL-31018 Krakow, Poland",50.064357,19.9391795
"Polish Acad Sci, Inst Anim Reprod & Food Res, PL-10748 Olsztyn, Poland",53.7562675,20.4698753
"Politecn Milan, Dipartimento Informat Elettron & Bioingn, Milan, Italy",45.4642035,9.189982
"Polytech Coimbra, ESTGOH, Rua Gen Santos Costa, P-3400124 Oliveira Do Hosp, Portugal",40.3609438,-7.8611917
"Pondicherry Univ, Dept Disaster Management, Port Blair, India",11.6233774,92.7264828
"Pondicherry Univ, Dept Ecol & Environm Sci, Kalapet 605014, Puducherry, India",12.0182619,79.8568461
"Pondicherry Univ, Dept Ecol & Environm Sci, Pondicherry 605014, India",12.0182619,79.8568461
"Pondicherry Univ, Dept Ecol & Environm Sci, Puducherry 605014, India",12.0182619,79.8568461
"Pondicherry Univ, Salim Ali Sch Ecol & Environm Sci, Pondicherry 605014, India",12.0182619,79.8568461
"Pondicherry Univ, Sch Life Sci, Dept Ecol & Environm Sci, EISML, Pondicherry 605014, India",12.0182619,79.8568461
"Pondicherry Univ, Sch Life Sci, Dept Ecol & Environm Sci, Pondicherry 605014, India",12.0620765,79.8240715
"Poompuhar Coll, Melaiyur 609107, Nagapattinam, India",11.1493625,79.8113327
"Poonch Forest Div, Indian Forest Serv, Forest Complex, Poonch 185101, Jammu & Kashmir, India",33.8658929,73.7580228
"Port & Airport Res Inst, Coastal & Estuarine Environm Res Grp, Yokosuka, Kanagawa, Japan",35.281498,139.6721655
"Post Grad Inst Med Educ & Res, Sch Publ Hlth, Sect 12, Chandigarh 160012, India",30.7667459,76.7773869
"Potsdam Inst Climate Impact Res, D-14412 Potsdam, Germany",52.3905689,13.0644729
"Prince Sattam Bin Abdulaziz Univ, Coll Comp Engn & Sci, Al Kharj, Saudi Arabia",24.1532201,47.3251557
"Prince Shri Venkateshwara Padmavathy Engn Coll, Chennai, Tamil Nadu, India",12.8512332,80.1711537
"Publ Hlth Fdn India, Hlth Promot & Tobacco Control, Plot 47,Sect 44, Gurgaon 122002, India",28.453036,77.070532
"Publ Hlth Fdn India, Plot 47,Sect 44, Gurgaon 122002, India",28.453036,77.070532
"Punjab Agr Univ, Dept Agr Meteorol, Ludhiana 141004, Punjab, India",30.9041,75.8065531
"Punjab Agr Univ, Dept Agron, Ludhiana 141004, Punjab, India",30.8996258,75.8047678
"Punjab Agr Univ, Dept Forestry & Nat Resources, Ludhiana 141004, Punjab, India",30.8999028,75.8107931
"Punjab Agr Univ, Dept Soil & Water Conservat Engn, Ludhiana 141004, Punjab, India",30.8996258,75.8047678
"Punjab Agr Univ, Dept Soil Sci, Ludhiana 141004, Punjab, India",30.8996258,75.8047678
"Punjab Agr Univ, Punjab Remote Sensing Ctr, Ludhiana 141004, Punjab, India",30.8996258,75.8047678
"Punjab Agr Univ, Reg Res Stn, Bathinda 151001, Punjab, India",30.1738414,74.8974925
"Punjabi Univ, Dept Bot, Patiala 147002, Punjab, India",30.3612752,76.4491686
"PURDUE UNIV, DEPT FORESTRY & NAT RESOURCES, 1159 FORESTRY BLDG, W LAFAYETTE, IN 47907 USA",40.4228054,-86.9140972
"Qatar Fdn, Dept Med Genet, Doha 24144, Qatar",25.2854473,51.5310398
"Qatar Fdn, Genom Lab, Doha 24144, Qatar",25.2854473,51.5310398
"Qatar Fdn, Weill Cornell Med Coll Qatar, Box 24144, Educ City, Doha, Qatar",25.2854473,51.5310398
"Qatar Fdn, Weill Cornell Med Coll Qatar, Doha 24144, Qatar",25.2854473,51.5310398
"Quebec Ctr Biodivers Sci, 1205 Dr Penfield Ave, Montreal, PQ H3A 1B1, Canada",45.5026777,-73.5809999
"Quebec Ctr Biodivers Sci, Montreal, PQ, Canada",45.5018869,-73.5673919
"Rain Forest Res Inst, Jorhat, Assam, India",26.7454906,94.1656158
"Rajasthan Tech Univ, Univ Dept, Petr Engn Branch, Kota 324010, Rajasthan, India",25.1413055,75.8040022
"Rajendra Agr Univ, Dept Forestry, Samastipur 848125, Bihar, India",25.9850076,85.6735308
"Rajiv Gandhi Univ, Dept Bot, Ctr Potential Excellence Biodivers, Higher Plant Div & Validat Unit, Rono Hills, Doimukh 791112, Arunachal Prade, India",27.1518218,93.7551208
"Rajiv Gandhi Univ, Dept Bot, Doimukh 791112, Arunachal Prade, India",27.1500703,93.7511268
"Rajiv Gandhi Univ, Dept Zool, Univ Rd, Itanagar 791112, Arunachal Prade, India",27.1499677,93.7672772
"Rajmata Vijayaraje Scindia Krishi Vishwa Vidyala, Gwalior 474002, India",26.2231392,78.1908748
"Ramakrishna Mission Vidyapith, Dept Bot, Chennai 600004, Tamil Nadu, India",13.0401696,80.2632691
"Ramakrishna Mission Vidyapith, Vivekananda Inst Trop Mycol VINSTROM, Chennai 600004, Tamil Nadu, India",13.039801,80.262752
"Ramakrishna Mission Vivekananda Educ & Res Inst, Sch Agr & Rural Dev, Kolkata 700103, India",22.4453039,88.4056282
"Rani Lakshmi Bai Cent Agr Univ, Coll Hort & Forestry, Jhansi, Uttar Pradesh, India",25.4484257,78.5684594
"RD Gardi Med Coll, Dept Environm Med, Indian Initiat Management Antibiot Resistance, Ujjain 456006, Madhya Pradesh, India",23.232615,75.811555
"Res Ctr Appl Sci & Technol RECAST, Kathmandu, Nepal",27.6836207,85.2841324
"Royal Belgian Inst Nat Sci, Vertebrate Dept, B-1000 Brussels, Belgium",50.8366595,4.376632
"Royal Bot Garden Edinburgh, 20A Inverleith Row, Edinburgh EH3 5LR, Midlothian, Scotland",55.8745653,-3.105353
"Royal Bot Gardens Kew, Mol Systemat Sect, Jodrell Lab, Surrey, England",51.4820562,-0.288183
"Royal Forest Dept, Forest Res Off, Silvicultural Res Div, DNA & Isoenzyme Lab,Biotechnol Sect, Bangkok 10900, Thailand",13.8246196,100.5633587
"RVS Krishi Vishwa Vidyalaya, COA, Mandsour, India",24.0734356,75.0679018
"RVS Krishi Vishwa Vidyalaya, Gwalior, India",26.2192072,78.1982458
"S Dakota State Univ, Geog Informat Sci Ctr Excellence, Brookings, SD 57007 USA",44.3191071,-96.7835182
"Sai Nath Univ, Ranchi, Bihar, India",23.4885982,85.4083096
"Salim Ali Ctr Ornithol & Nat Hist SACON, Div Conservat Ecol, Coimbatore 641108, Tamil Nadu, India",11.0922502,76.7867807
"Salim Ali Ctr Ornithol & Nat Hist, 12-13-588-B, Hyderabad 500017, Andhra Pradesh, India",16.5541764,79.5584909
"Salim Ali Ctr Ornithol & Nat Hist, Anaikatty PO, Coimbatore 641108, Tamil Nadu, India",11.0927309,76.7869297
"Salim Ali Ctr Ornithol & Nat Hist, Coimbatore 641108, Tamil Nadu, India",11.0927309,76.7869297
"Salim Ali Ctr Ornithol & Nat Hist, Coimbatore, Tamil Nadu, India",11.0927309,76.7869297
"Salim Ali Ctr Ornithol & Nat Hist, Dept Conservat Biol, Coimbatore, Tamil Nadu, India",10.9987598,76.9735322
"Salim Ali Ctr Ornithol & Nat Hist, Hyderabad 500017, Andhra Pradesh, India",15.9128998,79.7399875
"Salim Ali Fdn, Trichur 680027, Kerala, India",10.4885286,76.2163418
"Sambalpur Univ, PG Dept Environm Sci, Sambalpur 768019, India",21.4784664,83.8844697
"Sanaria Inc, Rockville, MD 20850 USA",39.0958216,-77.1971631
"Sandip Univ, SMTS Agr Sci, Madhubani 847235, Bihar, India",26.3506102,86.2405787
"Santa Fe Inst, Santa Fe, NM 87501 USA",35.700306,-105.908634
"Sardar Swaran Singh Natl Inst Renewable Energy, 12KM Stone,Jalandhar Kapurthala Rd, Kapurthala 144601, Punjab, India",31.3697019,75.4080482
"Sardar Swaran Singh Natl Inst Renewable Energy, Kapurthala 144601, Punjab, India",31.387092,75.3836931
"Sardar Vallabh Bhai Patel Univ Agr & Technol, Dept Biotechnol, Meerut 250110, Uttar Pradesh, India",29.0453587,77.7072588
"SASTRA Deemed Univ, Ctr Adv Res Environm, Sch Civil Engn, Thanjavur 613401, India",10.7346273,79.0249516
"Sathyabama Inst Sci & Technol, Ctr Remote Sensing & Geoinformat, Chennai 600119, Tamil Nadu, India",12.8713372,80.222404
"Satpuda Fdn, Amravati, India",20.8759211,77.7337629
"Savitribai Phule Pune Univ Formerly Univ Pune, Bioinformat Ctr, Pune 411007, Maharashtra, India",18.5551349,73.8225725
"Savitribai Phule Pune Univ Formerly Univ Pune, Dept Stat, Pune 411007, Maharashtra, India",18.5551349,73.8225725
"Savitribai Phule Pune Univ, Dept Atmospher & Space Sci, Pune 411007, Maharashtra, India",18.554021,73.8224091
"Savitribai Phule Univ, Dept Environm Sci, Pune, Maharashtra, India",18.5506535,73.8268925
"Sch Planning & Architecture, Vijayawada 520008, AP, India",16.5060411,80.6570911
"Senckenberg Res Inst, Grunelius Moellgaard Lab, Dept Bot & Mol Evolut, Senckenberganlage 25, D-60325 Frankfurt, Germany",50.1169934,8.6515384
"Seoul Natl Univ, Sch Agr Biotechnol, Dept Entomol, Seoul 151742, South Korea",37.4565095,126.9500385
"Seribiotech Res Lab, Carmelaram Post,CSB Campus, Bangalore 560035, Karnataka, India",12.90188,77.7067126
"Sethupathy Govt Arts Coll, Dept Zool, Ramanathapuram 623502, Tamil Nadu, India",9.3696451,78.7949004
"SGSITS, Dept Mech Engn, Indore, Madhya Pradesh, India",22.7252285,75.871344
"Shahid Beheshti Univ, GC, Fac Life Sci & Biotechnol, Dept Anim Sci, Tehran 1983963113, Iran",35.7218583,51.3346954
"Shahid Beheshti Univ, GC, Fac Life Sci & Biotechnol, Dept Genet, Tehran 1983963113, Iran",35.7218583,51.3346954
"Shanghai Inst Pollut Control & Ecol Secur, Shanghai 200092, Peoples R China",31.230416,121.473701
"Shanghai Jiao Tong Univ, China Inst Urban Governance, 800 Dongchuan Rd, Shanghai 200240, Peoples R China",31.0252201,121.4337784
"Shanghai Jiao Tong Univ, Sch Environm Sci & Engn, Shanghai 200240, Peoples R China",31.0252201,121.4337784
"Shanghai Jiao Tong Univ, Sch Int & Publ Affairs, Shanghai 200030, Peoples R China",31.197783,121.436073
"Sheikh ul Aalam Mem SAM Govt Degree Coll, Dept Bot, Budgam Kashmir 191111, J&K, India",34.027349,74.7173058
"Sher E Kashmir Univ Agr Sci & Technol Jammu, Div Entomol, Chatha, India",32.6529152,74.8071132
"Sher E Kashmir Univ Agr Sci & Technol Kashmir, Srinagar, J&K, India",34.1279625,74.8365172
"Sher E Kashmir Univ Agr Sci & Technol, Fac Forestry, Benhama Ganderbal, Kashmir, India",34.2740347,74.7847828
"Shiv Nadar Univ, Sch Nat Sci, Environm Sci & Nat Resource Management, Dadri, Gautam Budh Nag, India",28.5267298,77.575363
"Shiv Nader Univ, Sch Nat Sci, Dept Math, PO Shiv Nader Univ, Gautam Buddha Nagar 201314, Uttar Pradesh, India",28.5263782,77.5748376
"Shivaji Univ, Cytogenet & Plant Breeding Lab, Dept Bot, Kolhapur 416004, Maharashtra, India",16.6779832,74.2555867
"Shoolini Univ Biotechnol & Management Sci, Sch Agr Sci, Solan 173229, India",30.8643599,77.1184188
"Shoolini Univ Biotechnol & Management Sci, Sch Biol & Environm Sci, Solan 173229, India",30.8643599,77.1184188
"Shoolini Univ, Civil Engn Dept, Solan 173229, Himachal Prades, India",30.8643599,77.1184188
"Shriram Inst Ind Res, Delhi 110007, India",28.68132,77.212346
"Sikkim Univ, Dept Bot, Gangtok, India",27.3087859,88.5879671
"Sikkim Univ, Dept Zool, Tadong 737102, Gangtok, India",27.3087859,88.5879671
"SKP Engn Coll, Dept Chem, Thiruvannamalai 606611, India",12.2354833,79.1233073
"So Reg Ctr, Energy & Resources Inst TERI, 4th Main,2nd Cross,Domlur 2nd Stage, Bangalore 560071, Karnataka, India",12.9634971,77.6380856
"Space Applicat Ctr ISRO, Agr Forestry & Environm Grp, Ahmadabad 380015, Gujarat, India",23.0277933,72.518888
"Space Applicat Ctr ISRO, Ahmadabad 380015, Gujarat, India",23.0277933,72.518888
"Space Applicat Ctr ISRO, Remote Sensing Applicat Area RESA, Ahmadabad 380015, Gujarat, India",23.024349,72.5301521
"Sri Dev Suman Uttarakhand Univ Badsahithol, Tehri Garhwal, Uttarakhand, India",30.3370687,78.40273
"Sri JCBM Coll, Sringeri 577139, Karnataka, India",13.4235374,75.2592555
"Sri Krishnadevaraya Univ, Dept Microbiol, Anantapur, AP, India",14.6106617,77.6477974
"Sri Padmavathi Mahila Visvavidyalayam, Dept Appl Microbiol, Tirupati, AP, India",13.6181585,79.3989732
"Sri Venkateswara Univ, Dept Virol, Appl Microbiol Lab, Tirupati, AP, India",13.6288857,79.3978254
"SRM Univ AP, Sch Engn & Sci, Dept Environm Sci, Amaravati, Andhra Pradesh, India",16.4649199,80.5083236
"St Anthonys Coll, Shillong, Meghalaya, India",25.5710063,91.8896847
"St Baba Bhag Singh Univ, Dept Zool, Jalandhar 144030, Punjab, India",31.4220106,75.8087244
"St Gadge Baba Amravati Univ, Dept Geol, Amravati 444602, Maharashtra, India",20.938967,77.7995126
"St Gahira Guru Vishwavidyalaya, Dept Farm Forestry, Ambikapur 497001, Chhattisgarh, India",23.1145687,83.1885839
"St Johns Coll, Sch Chem Sci, Dept Chem, Agra 282002, Uttar Pradesh, India",27.193875,78.002463
"St Longowal Inst Engn & Technol, Dept Chem Engn, Longowal 148106, Sangrur, India",30.2213855,75.6996642
"St Louis Univ, Sch Med, 1402 South Grand Blvd, St Louis, MO 63104 USA",38.6224549,-90.2377947
"St Prod, Melbourne, Vic 3054, Australia",-37.7843702,144.9694441
"State Forest Res Inst, Orchid Res & Dev Ctr, Itanagar, Arunachal Prade, India",27.0843682,93.6053163
"SUNY Coll Environm Sci & Forestry, Dept Environm & Forest Biol, 1 Forestry Dr, Syracuse, NY 13210 USA",43.0345102,-76.1366182
"SUNY STONY BROOK, MARINE SCI RES CTR, STONY BROOK, NY 11794 USA",40.9166745,-73.1232478
"Swedish Univ Agr Sci, Dept Urban & Rural Dev, Box 7012, SE-75007 Uppsala, Sweden",59.8585638,17.6389267
"Swiss Fed Inst Technol, Inst Integrat Biol, Plant Ecol Genet, Univ Str 16, CH-8092 Zurich, Switzerland",47.3765269,8.5483293
"Swiss Fed Inst Technol, Inst Terr Ecosyst, Ecosyst Management, Univ Str 16, CH-8092 Zurich, Switzerland",47.3765269,8.5483293
"Tagore Govt Arts & Sci Coll, Dept Bot, Lawspet 605008, Puducherry, India",11.9548966,79.818884
"Tamil Nadu Agr Univ TNAU, Forest Coll & Res Inst FC&RI, Mettupalayam 641301, Tamil Nadu, India",11.3237093,76.9362182
"Tamil Nadu Agr Univ, Coimbatore, Tamil Nadu, India",11.0168445,76.9558321
"Tamil Nadu Agr Univ, Controllerate Examinat, Coimbatore 641003, India",11.0121706,76.9354212
"Tamil Nadu Agr Univ, Dept Agr Microbiol, Coimbatore 641003, Tamil Nadu, India",11.0121706,76.9354212
"Tamil Nadu Agr Univ, Dept Agr Microbiol, Coimbatore, Tamil Nadu, India",11.0121706,76.9354212
"Tamil Nadu Agr Univ, Forest Coll & Res Inst, Coimbatore 641301, Tamil Nadu, India",11.3348611,76.9527836
"Tamil Nadu Agr Univ, Forest Coll & Res Inst, Mettupalayam 641301, Tamil Nadu, India",11.3027849,76.9383385
"Tamil Nadu Agr Univ, Forest Coll, Mettupalayam 641301, India",11.3027849,76.9383385
"Tamil Nadu Agr Univ, Forest Coll, Mettupalayam 641301, Tamil Nadu, India",11.3027849,76.9383385
"Tamil Nadu Agr Univ, Res Inst, Mettupalayam 641301, Tamil Nadu, India",11.3027849,76.9383385
"Tamil Nadu Forest Dept, Chennai, Tamil Nadu, India",13.0826802,80.2707184
"Tarbiat Modares Univ, Dept GIS & RS, Tehran, Iran",35.7234574,51.383975
"Tata Inst Fundamental Res, Natl Ctr Biol Sci, Bellary Rd, Bangalore 560065, Karnataka, India",13.0938741,77.5763042
"Tata Inst Fundamental Res, Natl Ctr Biol Sci, Wildlife Biol & Conservat Program, GKVK Campus, Bangalore 560065, Karnataka, India",13.0800718,77.5785151
"Tata Inst Fundamental Res, Wildlife Conservat Soc India Program, Natl Ctr Biol Sci, Postgrad Programme Wildlife Biol & Conservat, GKVK Campus, Bangalore 560065, Karnataka, India",13.0800718,77.5785151
"Tea Res Assoc, Tocklai Expt Stn, Jorhat 785008, Assam, India",26.728878,94.2280827
"Tech Univ Carolo Wilhelmina Braunschweig, Div Evolutionary Biol, Inst Zool, D-38106 Braunschweig, Germany",52.2740424,10.5292636
"Tel Aviv Yaffo Acad Coll, Tel Aviv, Israel",32.0700137,34.7940951
"TERI, New Delhi 110003, India",28.5916468,77.2317863
"Tezpur Univ, Biomass Convers Lab, Dept Energy, Tezpur 784028, Assam, India",26.6992778,92.8348947
"Tezpur Univ, Dept Energy, Tezpur 784028, Assam, India",26.6992778,92.8348947
"Tezpur Univ, Dept Environm Sci, Tezpur 784028, Assam, India",26.7002961,92.8307601
"Tezpur Univ, Dept Environm Sci, Tezpur 784028, India",26.7002961,92.8307601
"Thapar Univ, Dept Biotechnol & Environm Studies, Patiala, Punjab, India",30.3529627,76.363638
"Thomas Jefferson Univ, Dept Hosp Med, Philadelphia, PA USA",39.9485585,-75.1559044
"Tlemcen Hosp Algeria, Cardiol Dept, Tilimsen, Algeria",34.8828864,-1.3166815
"Tlemcen Hosp, Biochem Dept, Tilimsen, Algeria",34.8828864,-1.3166815
"Tlemcen Univ, Biol Dept, Tilimsen, Algeria",34.8828864,-1.3166815
"Tlemcen Univ, Biomed Engn Dept, Tilimsen, Algeria",34.8828864,-1.3166815
"TNAU, Forest Coll & Res Inst, Dept Forest Prod & Wildlife, Mettupalayam 641301, India",11.3027849,76.9383385
"Tokyo Univ Agr & Technol, Inst Agr, 3-5-8 Saiwai Cho, Fuchu, Tokyo 1838509, Japan",35.7451187,139.6999923
"Tokyo Univ Marine Sci & Technol, Grad Sch Marine Sci & Technol, Minato Ku, Tokyo 1088477, Japan",35.6268836,139.7486366
"Trinity Univ, San Antonio, TX 78212 USA",29.4618769,-98.4833382
"Tripura Univ, Dept Forestry & Biodivers, Agartala, India",23.7640927,91.2603137
"Tripura Univ, Dept Forestry & Biodivers, Suryamaninagar, Agartala, Tripura, India",23.7640927,91.2603137
"Tripura Univ, Dept Geog & Disaster Management, Agartala 799130, Tripura West, India",23.7618654,91.2639182
"Tripura Univ, Dept Zool, Dasaratha Deb Mem Coll, Khowai 799201, Tripura, India",24.0743358,91.6070757
"Trop Bot Garden & Res Inst, Div Microbiol, Thiruvananthapuram 695562, Kerala, India",8.550953,76.9108019
